"regulator_symbol","regulator_id","target_symbol","target_id","database","evidence","confidence"
"SMAD1","4086","SERPINE1","5054","tred","Experimental","High"
"SMAD1","4086","RNF111","54778","tred","Experimental","High"
"SMAD1","4086","PDGFC","56034","tred","Experimental","High"
"SMAD1","4086","NKX2-5","1482","tred","Experimental","High"
"SMAD1","4086","LBP","3929","tred","Experimental","High"
"SMAD1","4086","IGFBP3","3486","tred","Experimental","High"
"SMAD1","4086","ID4","3400","kegg","Experimental","High"
"SMAD1","4086","ID1","3397","kegg","Experimental","High"
"SMAD1","4086","GNRHR","2798","tred","Experimental","High"
"SMAD2","4087","SP1","6667","hprd,kegg","Experimental","High"
"SMAD2","4087","TFDP1","7027","kegg","Experimental","High"
"SMAD2","4087","TGFB1","7040","kegg","Experimental","High"
"SMAD2","4087","TGFB2","7042","kegg","Experimental","High"
"SMAD2","4087","TGFB3","7043","kegg","Experimental","High"
"SMAD2","4087","TGFBR1","7046","hprd,kegg","Experimental","High"
"SMAD2","4087","TGFBR2","7048","kegg","Experimental","High"
"SMAD2","4087","ZFYVE16","9765","kegg","Experimental","High"
"SMAD2","4087","ZFYVE9","9372","hprd,kegg","Experimental","High"
"SMAD2","4087","TNC","3371","tred","Experimental","High"
"SMAD2","4087","PITX2","5308","kegg","Experimental","High"
"SMAD2","4087","MYC","4609","kegg","Experimental","High"
"SMAD2","4087","CDKN2B","1030","kegg","Experimental","High"
"SMAD2","4087","CDKN1A","1026","kegg","Experimental","High"
"SMAD2","4087","ACVR1","90","kegg","Experimental","High"
"SMAD2","4087","ACVR1C","130399","kegg","Experimental","High"
"SMAD2","4087","CREBBP","1387","hprd,kegg","Experimental","High"
"SMAD2","4087","CUL1","8454","kegg","Experimental","High"
"SMAD2","4087","E2F4","1874","hprd,kegg","Experimental","High"
"SMAD2","4087","E2F5","1875","kegg","Experimental","High"
"SMAD2","4087","EP300","2033","hprd,kegg","Experimental","High"
"SMAD2","4087","MAPK1","5594","hprd,kegg","Experimental","High"
"SMAD2","4087","MAPK3","5595","hprd,kegg","Experimental","High"
"SMAD2","4087","RBL1","5933","hprd,kegg","Experimental","High"
"SMAD2","4087","RBL2","5934","kegg","Experimental","High"
"SMAD2","4087","RBX1","9978","kegg","Experimental","High"
"SMAD2","4087","SKP1","6500","kegg","Experimental","High"
"SMAD2","4087","SKP1P2","728622","kegg","Experimental","High"
"SMAD2","4087","SMAD4","4089","hprd,kegg","Experimental","High"
"SMAD2","4087","SMAD6","4091","kegg","Experimental","High"
"SMAD2","4087","SMAD7","4092","kegg","Experimental","High"
"SMAD3","4088","SMAD6","4091","kegg","Experimental","High"
"SMAD3","4088","SMAD7","4092","kegg","Experimental","High"
"SMAD3","4088","SP1","6667","hprd,kegg","Experimental","High"
"SMAD3","4088","ZMYM2","7750","tred","Experimental","High"
"SMAD3","4088","ZFP36","7538","tred","Experimental","High"
"SMAD3","4088","VIP","7432","tred","Experimental","High"
"SMAD3","4088","TNNC1","7134","tred","Experimental","High"
"SMAD3","4088","VEGFA","7422","tred","Experimental","High"
"SMAD3","4088","TNC","3371","tred","Experimental","High"
"SMAD3","4088","TIMP1","7076","tred","Experimental","High"
"SMAD3","4088","TGFB1","7040","tred","Experimental","High"
"SMAD3","4088","SMAD6","4091","tred","Experimental","High"
"SMAD3","4088","SF3B2","10992","tred","Experimental","High"
"SMAD3","4088","SERPINE1","5054","tred","Experimental","High"
"SMAD3","4088","PTHLH","5744","tred","Experimental","High"
"SMAD3","4088","PITX2","5308","kegg","Experimental","High"
"SMAD3","4088","PEX6","5190","tred","Experimental","High"
"SMAD3","4088","NOL3","8996","tred","Experimental","High"
"SMAD3","4088","MMP9","4318","tred","Experimental","High"
"SMAD3","4088","MMP13","4322","tred","Experimental","High"
"SMAD3","4088","MIA2","117153","tred","Experimental","High"
"SMAD3","4088","LEF1","51176","tred","Experimental","High"
"SMAD3","4088","LAMC1","3915","tred","Experimental","High"
"SMAD3","4088","JUN","3725","tred","Experimental","High"
"SMAD3","4088","HNF4A","3172","tred","Experimental","High"
"SMAD3","4088","GADD45B","4616","tred","Experimental","High"
"SMAD3","4088","FSTL3","10272","tred","Experimental","High"
"SMAD3","4088","EPX","8288","tred","Experimental","High"
"SMAD3","4088","EPO","2056","tred","Experimental","High"
"SMAD3","4088","EIF4ENIF1","56478","tred","Experimental","High"
"SMAD3","4088","EDN1","1906","tred","Experimental","High"
"SMAD3","4088","DSPP","1834","tred","Experimental","High"
"SMAD3","4088","TFDP1","7027","kegg","Experimental","High"
"SMAD3","4088","TGFB1","7040","kegg","Experimental","High"
"SMAD3","4088","TGFB2","7042","kegg","Experimental","High"
"SMAD3","4088","TGFB3","7043","kegg","Experimental","High"
"SMAD3","4088","TGFBR1","7046","hprd,kegg","Experimental","High"
"SMAD3","4088","TGFBR2","7048","hprd,kegg","Experimental","High"
"SMAD3","4088","ZFYVE16","9765","kegg","Experimental","High"
"SMAD3","4088","ZFYVE9","9372","hprd,kegg","Experimental","High"
"SMAD3","4088","MYC","4609","tred,kegg","Experimental","High"
"SMAD3","4088","DOK1","1796","tred","Experimental","High"
"SMAD3","4088","CTNNB1","1499","tred","Experimental","High"
"SMAD3","4088","CREBBP","1387","tred","Experimental","High"
"SMAD3","4088","COL7A1","1294","tred","Experimental","High"
"SMAD3","4088","COL6A3","1293","tred","Experimental","High"
"SMAD3","4088","COL6A1","1291","tred","Experimental","High"
"SMAD3","4088","COL3A1","1281","tred","Experimental","High"
"SMAD3","4088","CDKN2B","1030","kegg","Experimental","High"
"SMAD3","4088","CDKN1A","1026","kegg","Experimental","High"
"SMAD3","4088","CCL2","6347","tred","Experimental","High"
"SMAD3","4088","BTRC","8945","tred","Experimental","High"
"SMAD3","4088","BCL2L1","598","tred","Experimental","High"
"SMAD3","4088","ART4","420","tred","Experimental","High"
"SMAD3","4088","AREG","374","tred","Experimental","High"
"SMAD3","4088","AR","367","tred","Experimental","High"
"SMAD3","4088","APOB","338","tred","Experimental","High"
"SMAD3","4088","ANKRD1","27063","tred","Experimental","High"
"SMAD3","4088","AKR1B1","231","tred","Experimental","High"
"SMAD3","4088","ACVR1C","130399","tred","Experimental","High"
"SMAD3","4088","hsa-miR-451","MIMAT0001631","transmir","Experimental","High"
"SMAD3","4088","hsa-miR-145","MIMAT0000437","transmir","Experimental","High"
"SMAD3","4088","hsa-miR-200a","MIMAT0000682","transmir","Experimental","High"
"SMAD3","4088","hsa-miR-143","MIMAT0000435","transmir","Experimental","High"
"SMAD3","4088","hsa-miR-200b","MIMAT0000318","transmir","Experimental","High"
"SMAD3","4088","ACVR1","90","kegg","Experimental","High"
"SMAD3","4088","ACVR1C","130399","kegg","Experimental","High"
"SMAD3","4088","CREBBP","1387","hprd,kegg","Experimental","High"
"SMAD3","4088","CUL1","8454","hprd,kegg","Experimental","High"
"SMAD3","4088","E2F4","1874","hprd,kegg","Experimental","High"
"SMAD3","4088","E2F5","1875","hprd,kegg","Experimental","High"
"SMAD3","4088","EP300","2033","hprd,kegg","Experimental","High"
"SMAD3","4088","MAPK1","5594","hprd,kegg","Experimental","High"
"SMAD3","4088","MAPK3","5595","kegg","Experimental","High"
"SMAD3","4088","RBL1","5933","hprd,kegg","Experimental","High"
"SMAD3","4088","RBL2","5934","kegg","Experimental","High"
"SMAD3","4088","RBX1","9978","hprd,kegg","Experimental","High"
"SMAD3","4088","SKP1","6500","kegg","Experimental","High"
"SMAD3","4088","SKP1P2","728622","kegg","Experimental","High"
"SMAD3","4088","SMAD4","4089","hprd,kegg","Experimental","High"
"SMAD4","4089","TIMP1","7076","tred","Experimental","High"
"SMAD4","4089","TGFBR2","7048","hprd,kegg","Experimental","High"
"SMAD4","4089","TGFBR1","7046","hprd,kegg","Experimental","High"
"SMAD4","4089","TFDP1","7027","kegg","Experimental","High"
"SMAD4","4089","TCF7L2","6934","kegg","Experimental","High"
"SMAD4","4089","TCF7L1","83439","kegg","Experimental","High"
"SMAD4","4089","TCF7","6932","kegg","Experimental","High"
"SMAD4","4089","SP1","6667","hprd,kegg","Experimental","High"
"SMAD4","4089","SMAD9","4093","hprd,kegg","Experimental","High"
"SMAD4","4089","SMAD5","4090","hprd,kegg","Experimental","High"
"SMAD4","4089","SMAD3","4088","hprd,kegg","Experimental","High"
"SMAD4","4089","SMAD2","4087","hprd,kegg","Experimental","High"
"SMAD4","4089","SMAD1","4086","hprd,kegg","Experimental","High"
"SMAD4","4089","RBL2","5934","kegg","Experimental","High"
"SMAD4","4089","RBL1","5933","hprd,kegg","Experimental","High"
"SMAD4","4089","MAPK3","5595","kegg","Experimental","High"
"SMAD4","4089","MAPK1","5594","hprd,kegg","Experimental","High"
"SMAD4","4089","LEF1","51176","hprd,kegg","Experimental","High"
"SMAD4","4089","EP300","2033","hprd,kegg","Experimental","High"
"SMAD4","4089","E2F5","1875","kegg","Experimental","High"
"SMAD4","4089","E2F4","1874","kegg","Experimental","High"
"SMAD4","4089","CREBBP","1387","hprd,kegg","Experimental","High"
"SMAD4","4089","CCL2","6347","tred","Experimental","High"
"SMAD4","4089","BTRC","8945","tred","Experimental","High"
"SMAD4","4089","BGN","633","tred","Experimental","High"
"SMAD4","4089","ART4","420","tred","Experimental","High"
"SMAD4","4089","AREG","374","tred","Experimental","High"
"SMAD4","4089","AR","367","tred","Experimental","High"
"SMAD4","4089","APOB","338","tred","Experimental","High"
"SMAD4","4089","AKR1B1","231","tred","Experimental","High"
"SMAD4","4089","CDKN1A","1026","tred,kegg","Experimental","High"
"SMAD4","4089","CDKN2B","1030","tred,kegg","Experimental","High"
"SMAD4","4089","ZFP36","7538","tred","Experimental","High"
"SMAD4","4089","VIP","7432","tred","Experimental","High"
"SMAD4","4089","TNNC1","7134","tred","Experimental","High"
"SMAD4","4089","TNC","3371","tred","Experimental","High"
"SMAD4","4089","TGFB1","7040","tred","Experimental","High"
"SMAD4","4089","SMAD6","4091","tred","Experimental","High"
"SMAD4","4089","SERPINE1","5054","tred","Experimental","High"
"SMAD4","4089","PTHLH","5744","tred","Experimental","High"
"SMAD4","4089","PTGS2","5743","tred","Experimental","High"
"SMAD4","4089","PITX2","5308","kegg","Experimental","High"
"SMAD4","4089","NKX2-5","1482","tred","Experimental","High"
"SMAD4","4089","NKX2-1","7080","tred","Experimental","High"
"SMAD4","4089","MYC","4609","kegg","Experimental","High"
"SMAD4","4089","JUN","3725","tred","Experimental","High"
"SMAD4","4089","IHH","3549","tred","Experimental","High"
"SMAD4","4089","ID4","3400","kegg","Experimental","High"
"SMAD4","4089","ID3","3399","kegg","Experimental","High"
"SMAD4","4089","ID2","3398","kegg","Experimental","High"
"SMAD4","4089","ID1","3397","kegg","Experimental","High"
"SMAD4","4089","HNF4A","3172","tred","Experimental","High"
"SMAD4","4089","GADD45B","4616","tred","Experimental","High"
"SMAD4","4089","FSTL3","10272","tred","Experimental","High"
"SMAD4","4089","FSHB","2488","tred","Experimental","High"
"SMAD4","4089","FOXH1","8928","tred","Experimental","High"
"SMAD4","4089","ETS1","2113","tred","Experimental","High"
"SMAD4","4089","ESR1","2099","tred","Experimental","High"
"SMAD4","4089","EPX","8288","tred","Experimental","High"
"SMAD4","4089","EPO","2056","tred","Experimental","High"
"SMAD4","4089","EDN1","1906","tred","Experimental","High"
"SMAD4","4089","DOK1","1796","tred","Experimental","High"
"SMAD4","4089","DACH1","1602","tred","Experimental","High"
"SMAD4","4089","CTNNB1","1499","tred","Experimental","High"
"SMAD4","4089","hsa-miR-143","MIMAT0000435","transmir","Experimental","High"
"SMAD4","4089","hsa-miR-145","MIMAT0000437","transmir","Experimental","High"
"SMAD4","4089","hsa-miR-155","MIMAT0000646","transmir","Experimental","High"
"SMAD4","4089","COL7A1","1294","tred","Experimental","High"
"SMAD5","4090","ID3","3399","kegg","Experimental","High"
"SMAD5","4090","SMAD7","4092","kegg","Experimental","High"
"SMAD5","4090","SMAD6","4091","kegg","Experimental","High"
"SMAD5","4090","SMAD4","4089","hprd,kegg","Experimental","High"
"SMAD5","4090","MAPK3","5595","kegg","Experimental","High"
"SMAD5","4090","MAPK1","5594","kegg","Experimental","High"
"SMAD5","4090","ID4","3400","kegg","Experimental","High"
"SMAD5","4090","BMPR1B","658","kegg","Experimental","High"
"SMAD5","4090","BMPR1A","657","kegg","Experimental","High"
"SMAD5","4090","ID1","3397","kegg","Experimental","High"
"SMAD5","4090","ID2","3398","kegg","Experimental","High"
"SMAD6","4091","TNF","7124","kegg","Experimental","High"
"SMAD6","4091","SMURF1","57154","hprd,kegg","Experimental","High"
"SMAD6","4091","SMAD9","4093","kegg","Experimental","High"
"SMAD6","4091","SMAD5","4090","kegg","Experimental","High"
"SMAD6","4091","SMAD3","4088","kegg","Experimental","High"
"SMAD6","4091","SMAD1","4086","hprd,kegg","Experimental","High"
"SMAD6","4091","IFNG","3458","kegg","Experimental","High"
"SMAD6","4091","CDK6","1021","tred","Experimental","High"
"SMAD6","4091","SMAD2","4087","kegg","Experimental","High"
"SMAD6","4091","SMURF2","64750","hprd,kegg","Experimental","High"
"SMAD7","4092","IFNG","3458","kegg","Experimental","High"
"SMAD7","4092","TNF","7124","kegg","Experimental","High"
"SMAD7","4092","SMURF2","64750","hprd,kegg","Experimental","High"
"SMAD7","4092","SMURF1","57154","hprd,kegg","Experimental","High"
"SMAD7","4092","SMAD9","4093","kegg","Experimental","High"
"SMAD7","4092","SMAD5","4090","kegg","Experimental","High"
"SMAD7","4092","SMAD3","4088","kegg","Experimental","High"
"SMAD7","4092","SMAD2","4087","kegg","Experimental","High"
"SMAD7","4092","SMAD1","4086","kegg","Experimental","High"
"SMAD7","4092","WWP1","11059","tred","Experimental","High"
"SMAD7","4092","TGFBR1","7046","tred","Experimental","High"
"SMAD7","4092","RNMT","8731","tred","Experimental","High"
"SMAD7","4092","RNF111","54778","tred","Experimental","High"
"SMAD7","4092","MET","4233","tred","Experimental","High"
"SMAD7","4092","LEF1","51176","tred","Experimental","High"
"SMAD7","4092","HMOX1","3162","tred","Experimental","High"
"SMAD7","4092","CTNNB1","1499","tred","Experimental","High"
"SMAD7","4092","ACVR1B","91","tred","Experimental","High"
"SMAD9","4093","BMPR1A","657","kegg","Experimental","High"
"SMAD9","4093","ID2","3398","kegg","Experimental","High"
"SMAD9","4093","ID3","3399","kegg","Experimental","High"
"SMAD9","4093","ID4","3400","kegg","Experimental","High"
"SMAD9","4093","SMAD7","4092","kegg","Experimental","High"
"SMAD9","4093","SMAD6","4091","kegg","Experimental","High"
"SMAD9","4093","SMAD4","4089","hprd,kegg","Experimental","High"
"SMAD9","4093","MAPK3","5595","kegg","Experimental","High"
"SMAD9","4093","ID1","3397","kegg","Experimental","High"
"SMAD9","4093","MAPK1","5594","kegg","Experimental","High"
"SMAD9","4093","BMPR1B","658","kegg","Experimental","High"
"SMG1","23049","hsa-miR-155","MIMAT0000646","transmir","Experimental","High"
"SMURF2","64750","ERBB4","2066","kegg","Experimental","High"
"SMURF2","64750","FGFR2","2263","kegg","Experimental","High"
"SMURF2","64750","FGFR3","2261","kegg","Experimental","High"
"SMURF2","64750","FGFR4","2264","kegg","Experimental","High"
"SMURF2","64750","NTRK1","4914","kegg","Experimental","High"
"SMURF2","64750","PDGFRA","5156","kegg","Experimental","High"
"SMURF2","64750","RET","5979","kegg","Experimental","High"
"SMURF2","64750","SMAD6","4091","hprd,kegg","Experimental","High"
"SMURF2","64750","SMAD7","4092","hprd,kegg","Experimental","High"
"SMURF2","64750","TGFBR1","7046","hprd,kegg","Experimental","High"
"SMURF2","64750","TGFBR2","7048","kegg","Experimental","High"
"SMURF2","64750","FLT1","2321","kegg","Experimental","High"
"SMURF2","64750","IGF1R","3480","kegg","Experimental","High"
"SMURF2","64750","KDR","3791","kegg","Experimental","High"
"SMURF2","64750","KIT","3815","kegg","Experimental","High"
"SMURF2","64750","MET","4233","kegg","Experimental","High"
"SMURF2","64750","CSF1R","1436","kegg","Experimental","High"
"SMURF2","64750","EGFR","1956","kegg","Experimental","High"
"SMURF2","64750","ERBB3","2065","kegg","Experimental","High"
"SNAI1","6615","TGFBR2","7048","kegg","Experimental","High"
"SNAI1","6615","hsa-miR-34a","MIMAT0000255","transmir","Experimental","High"
"SNAI1","6615","hsa-miR-34b","MIMAT0004676","transmir","Experimental","High"
"SNAI1","6615","FGFR1","2260","kegg","Experimental","High"
"SNAI1","6615","TGFBR1","7046","kegg","Experimental","High"
"SNAI2","6591","hsa-miR-200b","MIMAT0000318","transmir","Experimental","High"
"SNAI2","6591","hsa-miR-1","MIMAT0000416","transmir","Experimental","High"
"SNAI2","6591","hsa-miR-200c","MIMAT0000617","transmir","Experimental","High"
"SNAI2","6591","MAPK3","5595","kegg","Experimental","High"
"SNAI2","6591","MAPK1","5594","kegg","Experimental","High"
"SNAI2","6591","hsa-miR-200a","MIMAT0000682","transmir","Experimental","High"
"SNW1","22938","RBPJ","3516","hprd,kegg","Experimental","High"
"SNW1","22938","RBPJL","11317","kegg","Experimental","High"
"SOS1","6654","SPRED1","161742","kegg","Experimental","High"
"SOS1","6654","SPRED2","200734","kegg","Experimental","High"
"SOS1","6654","MYC","4609","kegg","Experimental","High"
"SOS1","6654","SPRY1","10252","kegg","Experimental","High"
"SOS1","6654","CCND3","896","kegg","Experimental","High"
"SOS1","6654","CCND1","595","kegg","Experimental","High"
"SOS1","6654","BCL2L1","598","kegg","Experimental","High"
"SOS1","6654","SPRY4","81848","kegg","Experimental","High"
"SOS1","6654","SPRY2","10253","kegg","Experimental","High"
"SOS1","6654","SPRY3","10251","kegg","Experimental","High"
"SOS1","6654","CCND2","894","kegg","Experimental","High"
"SOS2","6655","SPRY2","10253","kegg","Experimental","High"
"SOS2","6655","CCND2","894","kegg","Experimental","High"
"SOS2","6655","CCND3","896","kegg","Experimental","High"
